chapter_no,heading_1,heading_2,heading_3,heading_4,heading_5,sub_section_no,source_url,zoneomics_url,is_sub_chunk,sub_chunk_no,text
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,206  ZONE BOUNDARY LINES,206.5, ,sub-sec-1.2.7.5,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-167,https://zoneomics.com/code/191/chapter_1#1.2.7.5,False,0,"206.5 In all other cases, the zone boundary lines shall be intended to follow existing lot lines, the center lines of streets, alleys (including any closed streets or alleys not previously zoned), and natural water courses."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,206  ZONE BOUNDARY LINES,206.6, ,sub-sec-1.2.7.6,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-168,https://zoneomics.com/code/191/chapter_1#1.2.7.6,False,0,"206.6 In the case of tidal water areas, the zone boundary shall be either the mean high water level or the established pierhead lines, whichever gives the greatest control."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,206  ZONE BOUNDARY LINES,206.7, ,sub-sec-1.2.7.7,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-169,https://zoneomics.com/code/191/chapter_1#1.2.7.7,False,0,"206.7 In cases of disagreement or uncertainty existing as to the exact location of a zone boundary line, the Board of Zoning Adjustment, upon appeal filed in accordance with Subtitle Y, shall determine the exact location of the boundary."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,207  ZONE BOUNDARY LINE CROSSING A LOT,207.1, ,sub-sec-1.2.8.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-171,https://zoneomics.com/code/191/chapter_1#1.2.8.1,False,0,"207.1 When a zone boundary line divides a lot that was in single ownership on May 12, 1958, the permitted use and bulk of a structure located on that lot may be determined as follows:
(a) The allowable bulk for the portion of the lot located in a lesser restrictive use zone may be increased by the bulk permitted on the portion of the lot located in a more restrictive use zone; provided, that no portion of any structure permitted on the lesser restricted portion of the lot shall be extended to the more restricted portion of the lot;
(b) The calculation for determining additional bulk shall include only that portion of the lot in the more restrictive use zone that is located within thirty-five feet (35 ft.) of the zone boundary line;
(c) The additional bulk authorized in this section shall not exceed the maximum bulk permitted on the portion of the lot located in the lesser restrictive use zone;
(d) For computation purposes, any portion of the lot located in an R-1 or R-2 zone shall be deemed to be limited to a floor area ratio (FAR) of 0.4, any portion of the lot located in an R-3 zone shall be deemed to be limited to an FAR of 0.6, and any portion of the lot located in an RF-1, RF-2, or RF-3 zone shall be deemed to be limited to an FAR of 0.9; and (e) Except for accessory open parking facilities permitted elsewhere in this title, the portion of the lot located in a more restrictive use zone shall be devoted only to required setbacks or courts or other open spaces."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,207  ZONE BOUNDARY LINE CROSSING A LOT,207.2, ,sub-sec-1.2.8.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-172,https://zoneomics.com/code/191/chapter_1#1.2.8.2,False,0,"207.2 For a lot subject to Subtitle A
§ 207.1, if approved by the Board of Zoning Adjustment as a special exception pursuant to Subtitle X, Chapter 9 the regulations applicable to that portion of a lot located in a lesser restrictive use zone that control the use, height, and bulk of structures and the use of land may be extended to that portion of the lot in a more restrictive use zone; provided:
(a) The extension shall be limited to that portion of the lot in the more restrictive use zone but not exceeding thirty-five feet (35 ft.);
(b) In authorizing an extension, the Board of Zoning Adjustment shall require compliance with Subtitle A
§ 207.1(d);
(c) The extension shall have no adverse effect upon the present character and future development of the neighborhood; and (d) The Board of Zoning Adjustment may impose requirements pertaining to design, appearance, screening, location of structures, lighting, or any other requirements it deems necessary to protect adjacent or nearby property."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,207  ZONE BOUNDARY LINE CROSSING A LOT,207.3, ,sub-sec-1.2.8.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-173,https://zoneomics.com/code/191/chapter_1#1.2.8.3,False,0,"207.3 For the purpose of interpreting this section, the zones established in this title are listed in the following groups of decreasing use restrictions:
(a) R and MU-11 zones;
(b) RF, RA, MU-1, MU-2, and D-2 zones;
(c) MU-3 through MU-9, MU-15, D-1, D-3 through D-7, NMU zones, and ARTS-1 through ARTS-3 zones;
(d) MU-10, MU-12, MU-13, MU-14, and ARTS-4 zones; and (e) PDR zones."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,"208  APPLICABILITY OF ZONING ON GOVERNMENT OWNED
 LAND",208.1, ,sub-sec-1.2.9.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-175,https://zoneomics.com/code/191/chapter_1#1.2.9.1,False,0,"208.1 The following government properties shall not be considered included in any zone:
(a) Properties owned by the Government of the United States and used for or intended to be used for a Federal public building or use;
(b) Properties owned by the government of the District of Columbia in the Central Area (as set forth in D.C. Official Code § 2-1004(c); and (c) Any District of Columbia governmental land or building uses that were either in existence or were substantially planned, documented, and invested in prior to May 23, 1990."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,"208  APPLICABILITY OF ZONING ON GOVERNMENT OWNED
 LAND",208.2, ,sub-sec-1.2.9.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-176,https://zoneomics.com/code/191/chapter_1#1.2.9.2,False,0,"208.2 Any change or expansion in the use of land or buildings or any new construction or additions to buildings on the properties referenced in Subtitle A
§ 208.1(c) of this section shall be subject to zoning."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,"208  APPLICABILITY OF ZONING ON GOVERNMENT OWNED
 LAND",208.3, ,sub-sec-1.2.9.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-177,https://zoneomics.com/code/191/chapter_1#1.2.9.3,False,0,208.3 Properties acquired by the government of the United States and properties in the Central Area acquired by the government of the District of Columbia which are intended to be used for public building or use shall become automatically unzoned.
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,"208  APPLICABILITY OF ZONING ON GOVERNMENT OWNED
 LAND",208.4, ,sub-sec-1.2.9.4,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-178,https://zoneomics.com/code/191/chapter_1#1.2.9.4,False,0,"208.4 District of Columbia public buildings in the Central Area shall be exempt from zoning but shall continue to require approval of the National Capital Planning Commission, pursuant to § 5(c) of the National Capital Planning Act of 1952, approved July 10, 1952 (66 Stat.
781, 788; D.C. Official Code § 2-1004(c))."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,"208  APPLICABILITY OF ZONING ON GOVERNMENT OWNED
 LAND",208.5, ,sub-sec-1.2.9.5,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-179,https://zoneomics.com/code/191/chapter_1#1.2.9.5,False,0,208.5 All properties of the District of Columbia Government not otherwise exempt by this section shall be subject to zoning.
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,209  RESTRICTIONS ON UNZONED LAND,209.1, ,sub-sec-1.2.10.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-181,https://zoneomics.com/code/191/chapter_1#1.2.10.1,False,0,"209.1 No building permit or certificate of occupancy shall be issued nor proceeding instituted before the Board of Zoning Adjustment, nor shall any property in private ownership be used for any purpose until after the Zoning Commission has designated zoning for the property, except as may otherwise be authorized by the Zoning Commission as a map or text amendment."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,209  RESTRICTIONS ON UNZONED LAND,209.2, ,sub-sec-1.2.10.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-182,https://zoneomics.com/code/191/chapter_1#1.2.10.2,False,0,"209.2 Nothing in this chapter shall prevent either of the following:
(a) Minor repairs and alterations to buildings and structures for which no building permit is required under the D.C. Construction Code Supplements;
(b) A caretaker from residing on property formerly owned by the Government of the United States, or property in the Central Area formerly owned by the government of the District of Columbia, for which zoning has not been designated, for the purpose of maintaining and preventing the deterioration of the premises; or (c) Installation and use of playing fields and associated accessory structures to support such fields on the unzoned property comprising and abutting the Robert F. Kennedy Memorial Stadium, more specifically known as Parcel 149, Lots 65 and 66, subject to the following:
(1) Four
(4) accessory structures shall be permitted: a visitor building, a storage building, and two
(2) restroom facilities.
Each permitted accessory structure shall not exceed a maximum height of twenty feet (20 ft.) and one
(1) story, and a maximum gross floor area of one thousand square feet (1,000 sq.
ft.);
(2) Three
(3) shade structures shall be permitted, provided that any individual shade structure shall not exceed a maximum height of twenty feet (20 ft.) and one
(1) story, and a maximum gross floor area of six hundred and fifty square feet (650 sq.
ft.); and
(3) In addition to the four
(4) accessory structures listed in subparagraph
(1) of this paragraph, and the shade structures listed in subparagraph
(2) of this paragraph, an unenclosed pavilion shall be permitted and used provided the Zoning Commission finds that said structure, as designed, meets the standard of Subtitle X, Chapter 6, other than Subtitle X
§ 604.8. The pavilion shall be either covered or uncovered and shall have a footprint no greater than six thousand square feet (6,000 sq.
ft.).
If covered, a canopy no greater than thirty feet (30 ft.) in height may be installed."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,210  AMENDMENTS,210.1, ,sub-sec-1.2.11.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-184,https://zoneomics.com/code/191/chapter_1#1.2.11.1,False,0,"210.1 As provided in the Zoning Act, the Zoning Commission may from time to time amend any part or all of the regulations in this title and the Zoning Maps adopted in this title."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,210  AMENDMENTS,210.2, ,sub-sec-1.2.11.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-185,https://zoneomics.com/code/191/chapter_1#1.2.11.2,False,0,"210.2 Amendments to this title or the Zoning Maps may be proposed by any of the following:
(a) The owner of property for which amendments are proposed;
(b) The Zoning Commission;
(c) The National Capital Planning Commission;
(d) The Office of Planning;
(e) Any other department of the District of Columbia or Federal Government;
(f) An Advisory Neighborhood Commission; or (g) Private persons."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,210  AMENDMENTS,210.3, ,sub-sec-1.2.11.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-186,https://zoneomics.com/code/191/chapter_1#1.2.11.3,False,0,210.3 [RESERVED]
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,210  AMENDMENTS,210.4, ,sub-sec-1.2.11.4,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-187,https://zoneomics.com/code/191/chapter_1#1.2.11.4,False,0,"210.4 The Director of the Office of Zoning shall adopt a form of application, and establish the number of copies, the required supporting data to accompany each application, and the time and manner of filing all applications."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,210  AMENDMENTS,210.5, ,sub-sec-1.2.11.5,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-188,https://zoneomics.com/code/191/chapter_1#1.2.11.5,False,0,"210.5 The Director of the Office of Zoning may from time to time amend the form of application, number of copies, the required supporting data, and the time and manner of filing by announcing at a public hearing and posting a notice of the change in the Office of Zoning without any advance notice and without amending the provisions of this title."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,210  AMENDMENTS,210.6, ,sub-sec-1.2.11.6,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-189,https://zoneomics.com/code/191/chapter_1#1.2.11.6,False,0,"210.6 Before adopting any proposed amendment to this title or the Zoning Maps, the Zoning Commission shall submit the proposed amendment to the Office of Planning for opinion or report; provided, that if the Office of Planning fails to transmit its opinion or report to the Zoning Commission within the period specified in Subtitle A
§ 211.1, the Zoning Commission may proceed to take final action on the amendment."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,210  AMENDMENTS,210.7, ,sub-sec-1.2.11.7,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-190,https://zoneomics.com/code/191/chapter_1#1.2.11.7,False,0,"210.7 Before adopting any proposed amendment to this title or the Zoning Maps, the Zoning Commission shall hold a public hearing on the proposed amendment in accordance with Subtitle Z
§§ 408 and 506."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,210  AMENDMENTS,210.8, ,sub-sec-1.2.11.8,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-191,https://zoneomics.com/code/191/chapter_1#1.2.11.8,False,0,210.8 The hearing notice shall include a general summary of the proposed amendment to this title and the boundaries of any territory included in the proposed amendment to the Zoning Map.
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,210  AMENDMENTS,210.9, ,sub-sec-1.2.11.9,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-192,https://zoneomics.com/code/191/chapter_1#1.2.11.9,False,0,"210.9 Notice of the hearing shall be given in accordance with Subtitle Z
§§ 402 and
502. The Zoning Commission shall give additional notice of the hearing as it deems feasible and practicable."
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,210  AMENDMENTS,210.10, ,sub-sec-1.2.11.10,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-193,https://zoneomics.com/code/191/chapter_1#1.2.11.10,False,0,210.10 Any amendment to this title or the Zoning Maps shall require the favorable vote of not less than a majority of the full membership of the Zoning Commission.
1,SUBTITLE A AUTHORITY AND APPLICABILITY,CHAPTER 2 ADMINISTRATIVE AND ZONING REGULATIONS,211  REFERRALS TO OTHER AGENCIES,211.1, ,sub-sec-1.2.12.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=106#secid-195,https://zoneomics.com/code/191/chapter_1#1.2.12.1,False,0,"211.1 Where the provisions of this title provide for the referral of an application to another public agency for review and report, a period of forty
(40) days from the date of the submission shall be allowed, unless a different period is stated specifically in this title or is requested by the Zoning Commission."
